title,time_added,description_excerpt,image_url
2004/2009 POLO LEFT AND RIGHT FRONT BEARING CARRIER FOR SALE,7 hrs ago,...,https://i.ebayimg.com/images/g/FIgAAOSww8tdrq6H/s-l200.jpg
"2017 Volkswagen Polo Vivo Sedan 1.4 Trendline, White with 59000km available now!",7 hrs ago,he family or the business.2017 Volkswagen Polo Vivo 1.4i Trendline59000kms (Full Service History)R144995.00* Financ,https://i.ebayimg.com/images/g/BKMAAOSwCONdghhy/s-l200.jpg
"2018 Volkswagen Polo Vivo Hatch 1.0 TSI GT, Blue with 16000km available now!",7 hrs ago,e to drive.2018 Volkswagen Polo Vivo 1.0TSi GT 5dr16000kmsR204995.00This is a great vehicle and I am really impress,https://i.ebayimg.com/images/g/Iu0AAOSwzfddcnSy/s-l200.jpg
"Lowering springs, coil-over coilover suspension kits springs and shocks, adjustable ride quality and",7 hrs ago,"r suspension kits springs and shocks, adjustable ride quality and height available for most cars. Brands like JOM, ",https://i.ebayimg.com/images/g/3B8AAOSwLIpddjPf/s-l200.jpg
Pretty Lakeside Home in Pearl Valley at Val de Vie Estate,7 hrs ago,ct place to unwind and enjoy the jaw dropping lake and mountain views.  A lock-up and go with a perfectly sized gar,https://i.ebayimg.com/images/g/rYIAAOSwePtc~4zX/s-l200.jpg
INVESTMENT OPPORTUNITY AT PEARL VALLEY AT VAL DE VIE ESTATE,7 hrs ago," to own a luxurious 1-bedroom suite situated in the first phase of the Pearl Valley Hotel, operated by Mantis. Thes",https://i.ebayimg.com/images/g/mB0AAOSwQKZdVndh/s-l200.jpg
2017 Volkswagen Polo Hatch 1.0 TSI R-Line DSG,7 hrs ago,tified by the dealerAutomark Genuine Warranty AvailableGuaranteed MileageGuaranteed not stolenGuaranteed year model,https://i.ebayimg.com/images/g/kjsAAOSwV8ZdgETq/s-l200.jpg
2010 Volkswagen Polo 1.4 Trendline,7 hrs ago,entral Locking- Remote Lock- Alarm- Aircon- Aux Port- Cloth InteriorFINANCE AVAILABLENatasha:_0600508398_Volkswagen,https://i.ebayimg.com/images/g/CSQAAOSwak5dgz4e/s-l200.jpg
2002 Volkswagen Playa 1.4,7 hrs ago, Mags- Cloth InteriorNatasha:_0600508398_Volkswagen Polo Playa Playa 1.4Power -  62 kW @ 5500 rpmTorque -  118 Nm @,https://i.ebayimg.com/images/g/BmYAAOSwrCFdnwX7/s-l200.jpg
2001 Volkswagen Playa 1.4,7 hrs ago,x & SD Card Compatible Frontloader- Cloth InteriorNatasha:_0600508398_Volkswagen Polo Playa Playa 1.4Power -  62 kW,https://i.ebayimg.com/images/g/JScAAOSwpbhdpI4C/s-l200.jpg
2000 Volkswagen Polo Classic 1.6,7 hrs ago,- Remote Lock- Alarm- Cloth InteriorNatasha:_0600508398_Volkswagen Polo Classic 1.6 TrendlinePower -  74 kW @ 5500 ,https://i.ebayimg.com/images/g/ou4AAOSw6h9dqZu7/s-l200.jpg
"2010 Volkswagen Polo 1.6 TDI Comfortline, SILVER with 157854km available now!",7 hrs ago,"EMOTE KEY , CENTRAL LOCKING, ELECTRIC *WINDOWS AND MIRRORS, FACTORY FITTED RADIO, FOG LIGHTS, MAGS, TOW BAR, STEERI",https://i.ebayimg.com/images/g/B2oAAOSwpn9drXXt/s-l200.jpg
VW Gearboxes for sale,7 hrs ago, following VW Gearboxes:Polo Classic TDIPolo 1.6Polo 1.4Golf 4 1.6Golf 1.4 SpeedPolo 1.4 TDIPolo 1.8 GTIJetta 4 1.9,https://i.ebayimg.com/images/g/nTUAAOSwteRdrqwJ/s-l200.jpg
"2013 Volkswagen Polo 1.4 Trendline, SILVER with 176000km available now!",7 hrs ago,"LABLENATIONWIDE DELIVERIES * TRADE INS WELCOMEEMAIL:admin@vdmautos.co.za*AIR CON, POWER STEERING, AIRBAGS, REMOTE K",https://i.ebayimg.com/images/g/Ab8AAOSwCN5drXJB/s-l200.jpg
2014 Volkswagen Polo 1.2 TSI Highline for sale!,7 hrs ago,or email david.henry@smg.co.zaTo check if this vehicle is availableVolkswagen Polo 1.2 TSI HighlinePower -  81 kW @,https://i.ebayimg.com/images/g/vDwAAOSw1qVdqdY9/s-l200.jpg
2018 Volkswagen Polo 1.0 Trendline,7 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://securet9.classistatic.com/assets/images/en_ZA/no-image-no-blur-6282b0d673.svg
2018 Volkswagen Polo 1.0 Trendline,7 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://securet9.classistatic.com/assets/images/en_ZA/no-image-no-blur-6282b0d673.svg
2011 Volkswagen Polo 1.4 TSI GTI DSG,7 hrs ago,r -  132 kW @ 6200 rpmTorque -  250 Nm @ 2000 rpmEconomy - 5.9 l/100kmEmissions - 139 g/kmEmissions Rating - EU5Gea,https://i.ebayimg.com/images/g/95YAAOSwRCJdm1ly/s-l200.jpg
2018 Volkswagen Polo 1.0 Trendline,7 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://securet9.classistatic.com/assets/images/en_ZA/no-image-no-blur-6282b0d673.svg
2016 Volkswagen Polo 1.2 TSI Highline DSG,7 hrs ago,GPower -  81 kW @ 5000 rpmTorque -  175 Nm @ 4000 rpmEconomy - 5.1 l/100kmEmissions - 122 g/kmEmissions Rating - EU,https://i.ebayimg.com/images/g/bf4AAOSwyOVdrwmi/s-l200.jpg
2018 Volkswagen Polo 1.0 Trendline,7 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://securet9.classistatic.com/assets/images/en_ZA/no-image-no-blur-6282b0d673.svg
2018 Volkswagen Polo 1.0 Trendline,7 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://i.ebayimg.com/images/g/JB8AAOSwe2ZdrweX/s-l200.jpg
2016 Volkswagen Polo 1.4 TDI Trendline,7 hrs ago,", Powersteering, Remote Central Locking, Electric Windows (Front), Radio/ CD Player w/ AUX Port, Our cars go throug",https://i.ebayimg.com/images/g/y78AAOSwWvtdrqpu/s-l200.jpg
2013 Volkswagen Polo Diesel,8 hrs ago,"cellent all round conditionElectric windowsNew BatteryAirconAirbagsAlarm, Central lockingCruise ControlNew tyres al",https://i.ebayimg.com/images/g/koUAAOSwOd9drqpK/s-l200.jpg
2012 Volkswagen Polo Vivo 1.4 Trendline Tip SDR for sale,8 hrs ago," here and it’s equipped with a variety of features to suit you and your crew. With features as attractive as this, ",https://i.ebayimg.com/images/g/~mgAAOSweRpdqBIO/s-l200.jpg
2014 Volkswagen Polo Vivo Sedan 1.6 Trendline for sale!,8 hrs ago, VW POLO VIVO 1.4 TRENDLINE THIS VEHICLE INCLUDES-CENTRAL LOCKING -BLUETOOTH RADIO -CD PLAYER -USB PORT-A/C-TOWBAR ,https://i.ebayimg.com/images/g/b3EAAOSwIKVdpv4~/s-l200.jpg
2016 Volkswagen Polo Vivo Hatch My17 1.4 Conceptline,8 hrs ago," 5507 to find out more. Just arrived and priced to sell, this well looked after Polo Vivo will be a delight for any",https://i.ebayimg.com/images/g/SDYAAOSwZIVdjui6/s-l200.jpg
VW POLO PLAYA 2001 ENGINE FOR SALE 1.4,8 hrs ago,1.4Items Available: 2,https://i.ebayimg.com/images/g/keIAAOSwQp5dluXK/s-l200.jpg
2016 Volkswagen Crosspolo 1.4 TDI for sale!,8 hrs ago," welcome. Finance can be arranged, Contact us today! Price excludes on the road fees. Volkswagen Polo Crosspolo 1.4",https://i.ebayimg.com/images/g/z9gAAOSwGEFdroE7/s-l200.jpg
2011 Volkswagen Polo Vivo Hatch 1.6 Trendline for sale!,8 hrs ago,"NCE NECESSARY. It will make you think you can do the impossible. The moment you set eyes on Polo, you’ll see that e",https://i.ebayimg.com/images/g/-UkAAOSwnopdSPuN/s-l200.jpg
2015 Volkswagen Polo 1.2 TSI Comfortline for sale!,8 hrs ago,"NCE NECESSARY. The moment you set eyes on Polo, you’ll see that every inch has been carefully considered to bring y",https://i.ebayimg.com/images/g/~KMAAOSwTpZdqD-9/s-l200.jpg
Bumpers For Sale,8 hrs ago, 3 Series - Rear Bumper 2006-2012Chev Cruise - Rear Bumper 2013Chev Spark - Front Bumper 2013Chev Utility - Front B,https://i.ebayimg.com/images/g/QQQAAOSwDtFdrqjo/s-l200.jpg
2016 Volkswagen Polo 1.4 TDI Trendline for sale!,8 hrs ago,REMELY LIGHT ON FUELFSHelec windowsa/cp/scentral locking factory alarmmag wheelstrade ins welcomefinance availablec,https://i.ebayimg.com/images/g/xSQAAOSwiNNdpY-2/s-l200.jpg
"2012 Volkswagen Polo 1.6TDI Comfortline, 63566 km",8 hrs ago,"mfortline, 5-door hatch, grey, 63566 km, 1598 cc engine, 77 kW. . Standard features: ABS, EBS, hill start assist, s",https://i.ebayimg.com/images/g/sE0AAOSw8exdjXFn/s-l200.jpg
2015 Volkswagen Polo 1.2 TSI Highline DSG for sale!,8 hrs ago,ng passenger car on South African roads for good reason. The build quality is far beyond anything else in the compa,https://i.ebayimg.com/images/g/BG4AAOSwaL1dnrCI/s-l200.jpg
2015 Volkswagen Polo 1.2 TSI Highline DSG for sale!,8 hrs ago,ng passenger car on South African roads for good reason. The build quality is far beyond anything else in the compa,https://i.ebayimg.com/images/g/GzQAAOSwtKldmWw4/s-l200.jpg
Investment opportunity at pearl valley at val de vie estate,8 hrs ago," to own a luxurious 1-bedroom suite situated in the first phase of the Pearl Valley Hotel, operated by Mantis. Thes",https://i.ebayimg.com/images/g/VQIAAOSw6eJdJFp0/s-l200.jpg
2016 Volkswagen Polo Sedan 1.4i Comfortline for sale!,8 hrs ago,"y sedan, that's big enough for the whole family, and with a huge boot to swallow all the luggage too. With a height",https://i.ebayimg.com/images/g/P38AAOSwKz5dppnG/s-l200.jpg
2012 Volkswagen Polo Vivo Hatch 1.4 Trendline AUTOMATIC Call Bibi 082 755 6298,8 hrs ago,ehicles: WWW.PRESTIGEAUTOS.CO.ZANo Deposit....No License Required...2 Year Extended Warranty Available.Fast Finance,https://i.ebayimg.com/images/g/aY0AAOSwYu9drqgd/s-l200.jpg
VW Polo ATD 1.9TDi Engine For Sale No Trade in Needed,8 hrs ago,"y for more information:Chris - 072 498 0012email: chris@motorsandmore.co.zawww.motorsandmore.co.za7 Brass Street, B",https://i.ebayimg.com/images/g/UNQAAOSwBT9c8Qlf/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/Mg0AAOSwM0VdkdXa/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Trendline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/OfYAAOSwSlhdjPH1/s-l200.jpg
2019 Volkswagen Polo Vivo hatch 1.4 Trendline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/ArYAAOSwyKlcpzBr/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/i6oAAOSwfiddqZWH/s-l200.jpg
2019 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,"els/rim, anti-lock braking system, electronic brake distribution, driver airbag, front passenger air bag, front sid",https://i.ebayimg.com/images/g/e8MAAOSwkW5dpK0F/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Trendline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/CNQAAOSwIipdjJdU/s-l200.jpg
2016 Volkswagen Polo Vivo GP 1.4 Trendline 5DR,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/OdUAAOSwa7VdeMxN/s-l200.jpg
2019 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/rucAAOSw50VdlJ~2/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/YP8AAOSwk4ldnGXq/s-l200.jpg
2019 Volkswagen Polo Hatch 1.0 TSI Trendline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/2tMAAOSwDYVdQm4T/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/u3QAAOSwMghdgLdb/s-l200.jpg
2019 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/lIEAAOSw7k9dQm3f/s-l200.jpg
2019 Volkswagen Polo Vivo hatch 1.4 Trendline,8 hrs ago,"ctronic brake distribution (ebd), driver airbag, front passenger airbag, remote central locking, high-level (3rd) b",https://i.ebayimg.com/images/g/I3UAAOSwISddpErp/s-l200.jpg
2019 Volkswagen Polo Vivo hatch 1.4 Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/4TgAAOSwKgBdlKAm/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/vvAAAOSwh-Jdlxu-/s-l200.jpg
2019 Volkswagen Polo Vivo hatch 1.4 Comfortline,8 hrs ago,"ctronic brake distribution (ebd), driver airbag, front passenger airbag, remote central locking, high-level (3rd) b",https://i.ebayimg.com/images/g/edoAAOSwgrBdoFaW/s-l200.jpg
2019 Volkswagen Polo Vivo hatch 1.0TSI GT,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/N1QAAOSwuLpdQnpt/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/aYoAAOSwtbZdlHjb/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Trendline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/28kAAOSwgfZdjJXW/s-l200.jpg
2019 Volkswagen Polo Vivo hatch 1.4 Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/vi4AAOSw3H1dkjiU/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/BTkAAOSwwRRdnbdg/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Trendline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/IPUAAOSwKnddgLZ1/s-l200.jpg
2019 Volkswagen Polo Vivo hatch 1.6 Highline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/PKoAAOSw4gNdaPug/s-l200.jpg
2019 Volkswagen Polo Hatch 2.0 TSI GTI DSG,8 hrs ago,"f, allow wheel/rims, anti-lock braking system (abs), electronic brake distribution (ebd), brake assist (bas/eba), h",https://i.ebayimg.com/images/g/aYkAAOSw19JdoFoe/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Trendline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/ppEAAOSwVildjJhi/s-l200.jpg
2019 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/4LMAAOSwn0BdlJ9G/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/37cAAOSwFMRdqEQG/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/A5kAAOSwZ7RdeSwk/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/PdwAAOSwgfpdeSvp/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/cmcAAOSw3bddUTzJ/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Highline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/trwAAOSwXD1db~gE/s-l200.jpg
2019 Volkswagen Polo Hatch 1.0 TSI Trendline,8 hrs ago,OVED VW MASTERCAR DEALERSHIP. INDOOR FINANCE AVAILABLE. OPTIONAL AVAILABLE: EXTENDED WARRANTYS/SERVICE PLAN/MOTOR P,https://i.ebayimg.com/images/g/3koAAOSwe6FdQx3U/s-l200.jpg
2013 Volkswagen Polo Sedan My15 1.4I Comfortline,8 hrs ago,agen Polo Sedan 1.4i ComfortlinePower -  63 kW @ 5000 rpmTorque -  132 Nm @ 3600 rpmEconomy - 5.9 l/100kmEmissions ,https://i.ebayimg.com/images/g/JOYAAOSwmyNdlJpx/s-l200.jpg
"2013 VW Polo 1.4 Comfortline with Panoramic Sunroof, Call Sam 081 707 3443",8 hrs ago,ehicles: WWW.PRESTIGEAUTOS.CO.ZA2013 VW POLO 1.4 COMFORTLINE WITH 107800KMS NOW @ PRESTIGE AUTOSELECTRIC WINDOWSELE,https://i.ebayimg.com/images/g/Zh0AAOSwM3Zdrqbk/s-l200.jpg
Polo vivo automatic with low km 138321.,8 hrs ago,"321. Power steering Air con neat interior, minor stretches of exterior, drives great. Fuel efficient, automatic tra",https://i.ebayimg.com/images/g/OosAAOSwFN9drqa9/s-l200.jpg
2016 Volkswagen Polo 1.0 Tsi Bluemotion,8 hrs ago,agen Polo 1.0 TSI BlueMotionPower -  70 kW @ 5000 rpmTorque -  160 Nm @ 1500 rpmEconomy - 4.2 l/100kmEmissions - 97,https://i.ebayimg.com/images/g/GD8AAOSw7Wxdkidg/s-l200.jpg
2014 Volkswagen Polo Vivo Sedan 1.4 Trendline Tiptronic,8 hrs ago,agen Polo Vivo Sedan 1.4 Trendline TiptronicPower -  63 kW @ 5000 rpmTorque -  132 Nm @ 3800 rpmEconomy - 6.6 l/100,https://i.ebayimg.com/images/g/gygAAOSwJAVdlJpX/s-l200.jpg
1 Bedroom Hotel Suite for sale in Pearl Valley Golf Estate,8 hrs ago,PEARL VALLEY AT VAL DE VIE ESTATEBecome a co-owner of a Mantis five-star hotel in the Cape Winelands!An exciting ne,https://i.ebayimg.com/images/g/9uUAAOSwN1Fc3D~F/s-l200.jpg
Exclusive Contemporary Residence on Pearl Valley at Val De Vie,8 hrs ago,t exceptional properties on the entire estate and its price includes the bespoke custom made furniture.  Its elegan,https://i.ebayimg.com/images/g/-YIAAOSwh4lc3EvZ/s-l200.jpg
"2011 Volkswagen Polo 1.6 Comfortline, 138657 km",8 hrs ago,"rtline, 5-door hatch, bright silver, 138657 km, 1598 cc engine, 77 kW. . Standard features: ABS, EBS, power steerin",https://i.ebayimg.com/images/g/XNsAAOSwn~tdqIKo/s-l200.jpg
2015 Volkswagen Polo 1.2 Tsi Highline,8 hrs ago,o space limitations not all factory options necessarily reflected. Advertised prices excludes customary on the road,https://i.ebayimg.com/images/g/qwAAAOSwd0tdl3kP/s-l200.jpg
2016 Volkswagen Polo 1.2 TSI Trendline,8 hrs ago,wer -  66 kW @ 4800 rpmTorque -  160 Nm @ 3500 rpmEconomy - 4.9 l/100kmEmissions - 117 g/kmEmissions Rating - EU4Ge,https://i.ebayimg.com/images/g/YO0AAOSwljFdrwt9/s-l200.jpg
2016 Volkswagen Polo 1.2 TSI Trendline,8 hrs ago,wer -  66 kW @ 4800 rpmTorque -  160 Nm @ 3500 rpmEconomy - 4.9 l/100kmEmissions - 117 g/kmEmissions Rating - EU4Ge,https://i.ebayimg.com/images/g/YO0AAOSwljFdrwt9/s-l200.jpg
2017 Volkswagen Polo 1.2 TSI Trendline,8 hrs ago,wer -  66 kW @ 4800 rpmTorque -  160 Nm @ 3500 rpmEconomy - 4.9 l/100kmEmissions - 117 g/kmEmissions Rating - EU4Ge,https://i.ebayimg.com/images/g/0moAAOSwq~Bdrw-L/s-l200.jpg
2016 Volkswagen Polo 1.2 TSI Highline DSG,8 hrs ago,GPower -  81 kW @ 5000 rpmTorque -  175 Nm @ 4000 rpmEconomy - 5.1 l/100kmEmissions - 122 g/kmEmissions Rating - EU,https://i.ebayimg.com/images/g/Sp4AAOSwx1Rdrwfi/s-l200.jpg
POLO 2017/2018 ROOFSPOILER,8 hrs ago,...,https://i.ebayimg.com/images/g/DGEAAOSwHglb6tSP/s-l200.jpg
2016 Volkswagen Polo Vivo Hatch 1.4 Trendline for sale!,8 hrs ago,nly 92000Km's!!This vehicle offers an up to date Service record with loads of driver comforts and safety!Power Stee,https://i.ebayimg.com/images/g/G10AAOSwuEhdqYgv/s-l200.jpg
2015 Volkswagen Polo 1.2 TSI Highline for sale!,8 hrs ago," welcome. Finance can be arranged, Contact us today! Price excludes on the road fees. Volkswagen Polo 1.2 TSI Highl",https://i.ebayimg.com/images/g/ZL4AAOSwXHhdiuob/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,8 hrs ago,"io, Air-conditioning, Light and sight package, Mobile interface. This is a Demo car available from Barons Bellville",https://i.ebayimg.com/images/g/vIAAAOSwhZhdnoaG/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE DSG,8 hrs ago,"h, Radio ""Composition Media"", Tilting and sliding panoramic sunroof, Front center armrest, longitudinally adjustabl",https://i.ebayimg.com/images/g/jGYAAOSwVvpdnum2/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI HIGHLINE DSG,8 hrs ago,", Air-conditioning, Open sky system (Sunroof), Light + Sight Package, Adaptive headlights with Xenons, Advanced Key",https://i.ebayimg.com/images/g/-JAAAOSwed9dn9g0/s-l200.jpg
2018 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,8 hrs ago,ning. This is a Master car available from Barons Bellville. The vehicle comes with the remainder of the factory war,https://i.ebayimg.com/images/g/Mk4AAOSwMTRdV1XW/s-l200.jpg
2016 VOLKSWAGEN POLO VIVO HATCH 1.4 CONCEPTLINE,8 hrs ago,"ning. This is a Used car available from Barons Bellville. We can assist with finance, insurance and warranty quotes",https://i.ebayimg.com/images/g/JW8AAOSwNaBdoYvt/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,8 hrs ago,"ls, Radio, Air-conditioning, Leather wrapped steering wheel, Mobile interface. This is a Demo car available from Ba",https://i.ebayimg.com/images/g/DpwAAOSw9DZdhXnx/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,8 hrs ago,"io, Air-conditioning, Mobile interface, Cruise control. This is a Demo car available from Barons Bellville. The veh",https://i.ebayimg.com/images/g/jx0AAOSwEqNdhVMd/s-l200.jpg
